null,GGKA,GSKV,EGKA,egka,GGKV,GSKA,lib
80.769997,2187.76001,335.380005,84.459999,93.07,598.599976,4320.580078,157.029999
46.329998,118.900002,382.940002,172.199997,307.089996,3431.290039,573.589966,384.169983
94.709999,1521.099976,232.059998,143.089996,148.009995,678.960022,278.799988,95.529999
86.919998,437.059998,377.199982,59.860001,66.419998,1792.929932,1119.300049,153.75
88.150002,1475.589966,6049.140137,610.48999,262.809998,655.589966,649.849976,658.460022
280.850006,981.130005,2702.719971,159.490005,140.220001,3049.169922,135.300003,480.109985
302.579987,4312.379883,1278.380005,542.839966,117.669998,704.380005,332.100006,90.610001
86.099998,1938.069946,4578.469727,187.369995,136.940002,776.130005,132.429993,308.730011
212.380005,5576,68.470001,919.219971,88.150002,3097.550049,883.140015,157.850006
139.399994,3913.859863,1578.089966,674.859985,112.75,215.25,943.409973,195.569992
208.279999,2128.719971,718.72998,232.470001,62.73,1899.119995,1316.51001,127.919998
137.759995,7284.060059,908.149963,73.800003,404.26001,1091.829956,506.350006,55.349998
183.679993,3489.099854,120.949997,167.279999,239.029999,490.359985,881.909973,65.599998
31.16,961.859985,64.370003,170.970001,123.82,5145.910156,971.700012,36.079998
559.23999,3458.76001,76.260002,130.380005,68.059998,757.27002,879.039978,152.929993
290.690002,1999.97998,496.51001,88.150002,140.220001,1271.410034,346.450012,89.379997
786.380005,41,324.309998,59.040001,93.479996,1717.48999,302.169983,536.279968
179.580002,183.270004,561.289978,300.529999,67.239998,1535.449951,599.419983,343.579987
106.190002,4568.629883,342.76001,203.770004,75.440002,1163.579956,2047.130005,140.220001
171.789993,1598.179932,1996.699951,482.570007,409.179993,2648.189941,93.889999,299.299988
152.520004,2330.439941,1542.420044,59.040001,77.489998,8935.540039,241.080002,157.440002
257.070007,1214.01001,309.959991,156.619995,40.18,3246.790039,1728.150024,208.279999
488.309998,1482.969971,184.5,42.23,73.800003,4413.649902,146.779999,527.26001
143.910004,659.690002,805.649963,107.830002,111.110001,4865.469727,1496.5,172.610001
92.25,7345.149902,164.410004,94.709999,86.919998,3448.919922,813.440002,330.869995
152.929993,3184.469971,141.039993,2394.810059,36.900002,167.690002,318.980011,38.950001
183.270004,2045.48999,314.880005,1056.160034,354.649994,2252.129883,914.299988,48.380001
99.629997,929.469971,227.550003,76.669998,263.630005,5982.719727,2349.300049,97.580002
255.839996,272.649994,161.130005,241.490005,497.73999,8471.830078,245.589996,142.679993
751.940002,1381.699951,282.079987,183.679993,137.759995,2650.649902,1444.839966,815.080017
65.599998,8705.120117,65.599998,77.080002,60.68,5773.620117,1284.119995,70.110001
342.350006,785.969971,422.299988,561.289978,88.970001,3658.02002,842.960022,708.47998
53.709999,813.849976,2422.280029,729.799988,96.760002,449.769989,1129.959961,211.149994
904.869995,6012.239746,9567.759766,192.699997,254.199997,2295.179932,2548.149902,160.309998
132.839996,374.329987,186.139999,3638.340088,149.240005,127.919998,2509.609863,177.940002
564.159973,3469.830078,405.899994,127.099998,573.589966,1424.339966,2052.050049,144.319992
109.879997,698.640015,56.579998,1628.929932,1049.189941,2820.389893,2556.350098,51.25
192.289993,779.409973,476.419983,180.809998,562.52002,1366.530029,349.320007,134.479996
403.850006,4084.01001,136.940002,679.779968,213.610001,4202.5,1655.170044,213.610001
341.529999,1671.569946,136.529999,205.410004,40.59,358.75,997.529968,93.479996
243.949997,5850.699707,112.75,152.110001,259.940002,2803.580078,123.82,71.75
185.319992,970.880005,83.639999,84.870003,79.540001,1086.5,113.159996,117.260002
89.379997,4093.030029,41,69.699997,80.769997,690.440002,408.769989,101.68
52.889999,1481.73999,559.23999,57.399998,109.470001,921.27002,720.779968,395.649994
146.779999,1850.73999,272.649994,108.239998,412.869995,3343.959961,1094.290039,92.659996
422.709991,3179.139893,452.639984,83.639999,120.540001,1120.939941,88.559998,138.580002
253.789993,2977.419922,137.759995,321.440002,99.220001,1676.48999,322.26001,64.779999
37.720001,1302.569946,50.02,109.059998,154.979996,3585.040039,235.339996,466.98999
148.419998,1938.890015,1477.22998,243.539993,105.779999,2719.939941,4723.200195,97.169998
35.259998,2156.189941,534.640015,993.429993,195.160004,2555.530029,141.449997,620.330017
108.650002,2028.679932,893.390015,288.639984,439.929993,223.039993,1504.290039,228.369995
45.919998,2134.050049,166.869995,59.040001,100.860001,925.779968,458.790009,233.699997
221.809998,1898.709961,95.940002,175.889999,104.959999,1459.599976,814.26001,79.540001
92.25,2092.639893,623.200012,43.459999,323.079987,2523.550049,622.789978,206.639999
131.199997,6605.100098,477.23999,148.009995,333.73999,4609.629883,2291.080078,88.150002
84.870003,1915.929932,142.270004,225.910004,83.229996,2133.22998,447.720001,504.299988
286.589996,4664.569824,210.330002,699.869995,70.110001,725.289978,156.619995,146.779999
174.660004,2090.179932,378.019989,241.490005,61.09,8342.269531,191.470001,959.399963
53.299999,326.769989,173.429993,15.17,300.940002,1603.099976,315.290009,619.919983
68.059998,155.800003,1927.819946,165.229996,50.02,631.400024,2654.75,261.169983
67.239998,5677.27002,11952.32031,118.080002,45.509998,1360.380005,1874.109985,378.839996
220.580002,1788.829956,850.75,318.160004,578.51001,939.309998,264.450012,77.900002
117.669998,412.459991,1271.410034,43.459999,103.729996,3282.459961,1991.369995,437.059998
288.639984,2009,61.91,150.880005,44.689999,329.639984,420.25,405.079987
497.329987,2725.27002,288.639984,34.849998,176.300003,1937.660034,1751.929932,69.699997
78.309998,569.080017,6655.529785,20.09,226.729996,1649.02002,2635.889893,256.660004
59.040001,1178.75,4113.120117,59.860001,67.650002,2826.949951,219.759995,56.579998
118.489998,2021.709961,4447.680176,45.099998,371.459991,1879.030029,1439.920044,245.179993
174.660004,1247.219971,362.029999,77.900002,95.529999,2251.310059,1005.320007,100.449997
80.769997,3006.119873,225.5,53.299999,64.779999,910.200012,169.330002,82
108.239998,2865.48999,384.169983,3046.300049,52.07,3864.659912,3043.429932,138.580002
129.559998,2134.869873,4863.009766,152.929993,55.759998,4253.75,1289.449951,54.529999
153.339996,3734.280029,328,104.549995,116.029999,820.820007,2027.449951,38.130001
51.25,2874.919922,1122.98999,154.569992,146.779999,1823.679932,918.399963,92.25
79.949997,5104.089844,1226.719971,113.979996,199.669998,3243.51001,804.01001,336.200012
101.68,2877.790039,262.809998,635.089966,244.770004,5177.890137,1758.48999,47.560001
103.32,6262.339844,7048.719727,92.25,125.049995,2797.02002,267.730011,64.370003
247.229996,1596.949951,161.130005,88.150002,31.16,4711.310059,1243.119995,63.549999
126.690002,5016.350098,2589.560059,619.099976,107.419998,1440.73999,615.409973,92.659996
186.959991,1371.040039,236.569992,173.839996,68.470001,1983.98999,396.059998,345.220001
133.25,3980.280029,189.419998,104.959999,155.389999,774.899963,153.339996,65.599998
83.229996,4175.850098,267.320007,54.529999,114.389999,250.509995,1929.049927,91.839996
55.759998,2174.22998,245.179993,93.889999,470.679993,567.440002,2658.439941,100.860001
75.440002,880.27002,290.690002,105.370003,89.379997,2691.649902,1436.640015,342.76001
91.019997,4131.160156,1175.059937,44.279999,93.889999,1537.089966,144.319992,45.099998
537.51001,132.429993,403.440002,40.59,65.190002,2589.969971,760.549988,135.709991
518.23999,4466.950195,6799.029785,41.82,103.32,6042.989746,1715.849976,167.279999
104.549995,2687.959961,267.730011,86.919998,175.069992,869.609985,92.659996,266.089996
160.720001,3725.26001,2303.790039,157.850006,70.110001,871.659973,1020.080017,147.600006
280.440002,1796.209961,480.519989,106.599998,50.43,857.719971,1854.839966,14.76
663.380005,1777.76001,220.990005,129.970001,88.559998,3558.800049,638.369995,189.009995
355.880005,1255.420044,120.949997,1064.359985,129.559998,487.079987,1218.929932,380.070007
95.120003,1357.099976,263.630005,171.380005,139.399994,2000.390015,367.769989,134.069992
435.419983,1317.73999,967.190002,102.909996,93.889999,2197.189941,1129.140015,166.050003
87.330002,551.450012,2061.070068,180.399994,95.120003,3674.830078,642.469971,81.18
172.199997,584.659973,837.630005,139.399994,46.329998,1831.880005,739.22998,123
95.529999,2465.73999,335.790009,852.799988,171.789993,1931.920044,1355.459961,483.799988
82.409996,4807.25,1915.109985,230.419998,132.429993,691.669983,2184.070068,76.669998
91.839996,551.450012,1162.76001,505.940002,47.149998,1166.859985,198.029999,55.349998
184.910004,1300.929932,182.449997,109.059998,161.539993,1667.469971,314.059998,195.569992
468.220001,1433.359985,5876.939941,101.68,92.659996,3483.77002,487.079987,512.5
211.559998,3122.969971,183.270004,107.010002,82.409996,2596.939941,3414.070068,792.529968
97.169998,1847.459961,161.130005,68.879997,73.800003,432.549988,478.059998,36.900002
921.27002,2222.199951,289.459991,467.809998,198.849991,2354.219971,1386.619995,84.870003
85.690002,2982.340088,1953.650024,389.5,107.419998,2325.109863,2728.959961,92.659996
70.110001,1120.530029,56.579998,111.519997,213.199997,466.579987,1474.359985,146.369995
265.269989,1613.349976,5776.080078,64.370003,66.830002,4325.5,1656.809937,206.229996
113.159996,1462.469971,346.450012,55.349998,125.049995,875.76001,435.419983,129.970001
196.800003,2437.859863,183.270004,49.610001,271.829987,2560.040039,905.279968,73.389999
839.679993,2609.23999,1996.290039,972.929993,95.120003,932.339966,1383.339966,355.059998
36.489998,1007.779968,274.700012,276.75,77.900002,271.419983,81.589996,229.190002
82.82,798.679993,1396.869995,178.759995,48.790001,30.34,809.75,86.919998
135.709991,2347.659912,522.75,79.129997,428.040009,4342.310059,400.160004,302.169983
313.23999,1982.349976,126.690002,144.319992,190.649994,899.130005,1362.839966,116.849998
126.279999,2426.790039,355.059998,364.48999,213.610001,2555.530029,154.160004,1201.709961
118.489998,4621.930176,2440.72998,84.870003,120.129997,3681.800049,185.319992,241.899994
65.190002,1095.52002,70.93,93.889999,54.119999,2333.310059,5885.959961,337.839996
137.759995,4118.040039,1097.160034,101.269997,1022.950012,2914.689941,270.190002,68.470001
509.630005,1930.689941,1334.140015,1307.079956,544.47998,2551.429932,387.859985,221.809998
70.519997,1466.97998,312.01001,185.729996,198.029999,2999.149902,887.23999,268.549988
27.469999,2598.98999,188.599991,116.849998,37.720001,1299.290039,2211.540039,93.07
161.539993,133.660004,11357,95.120003,465.76001,309.959991,1341.109985,335.790009
212.789993,1134.059937,5792.47998,83.639999,258.709991,309.549988,2646.550049,184.910004
130.380005,9990.469727,1672.799927,49.200001,203.360001,1237.790039,780.22998,106.190002
127.919998,1264.849976,133.25,148.419998,503.070007,461.25,1175.059937,82.409996
204.179993,1891.73999,156.619995,86.919998,266.910004,2491.570068,2960.199951,66.010002
152.110001,4341.899902,112.75,112.75,110.699997,892.97998,443.619995,774.899963
184.910004,469.449982,179.169998,240.259995,125.869995,1518.22998,1426.799927,56.169998
140.630005,2188.98999,307.089996,414.51001,72.979996,2410.389893,764.649963,120.949997
189.009995,1735.119995,1216.469971,106.190002,442.799988,3669.909912,75.849998,66.419998
141.449997,165.639999,258.299988,91.43,969.23999,3188.97998,507.169983,429.269989
53.299999,2364.469971,555.960022,346.040009,123.82,4177.489746,2175.869873,138.169998
92.25,938.080017,158.259995,620.330017,109.470001,1072.559937,1410.809937,441.570007
50.84,4708.029785,2669.51001,186.550003,375.559998,742.919983,351.369995,54.119999
40.59,8687.080078,205.410004,94.709999,98.400002,144.319992,687.159973,705.609985
127.510002,1488.299927,552.27002,60.27,111.519997,2977.01001,1014.75,266.089996
286.589996,6093.830078,111.519997,149.240005,120.540001,3294.349854,2907.310059,257.889984
300.529999,5521.879883,292.73999,102.909996,214.429993,3902.379883,1979.069946,175.889999
109.470001,4017.179932,821.640015,280.029999,206.639999,1429.670044,364.079987,121.769997
79.949997,1518.22998,209.509995,75.849998,67.239998,956.940002,4463.259766,94.299995
116.849998,988.51001,759.320007,154.569992,255.020004,136.940002,1639.179932,50.84
105.779999,500.199982,3255.810059,133.660004,53.299999,3007.76001,2580.949951,138.990005
72.159996,1337.829956,1438.689941,183.679993,198.849991,1273.459961,622.789978,96.349998
318.570007,1953.23999,103.32,111.93,146.779999,919.219971,574.409973,50.43
59.040001,833.940002,134.889999,489.540009,277.570007,1547.339966,118.489998,150.880005
283.309998,604.339966,159.080002,132.839996,159.490005,2060.659912,735.130005,276.339996
322.26001,2836.790039,1743.319946,109.470001,157.850006,770.390015,506.76001,203.360001
30.75,2967.580078,1203.76001,56.169998,156.209991,2746.590088,125.049995,35.669998
274.700012,3855.22998,2835.149902,196.800003,61.09,995.47998,156.619995,50.84
37.310001,3120.51001,56.579998,43.869999,284.950012,253.380005,1413.679932,70.519997
230.419998,970.059998,489.949982,630.580017,197.209991,4106.560059,774.080017,164.819992
199.259995,1304.209961,303.399994,67.239998,332.919983,5825.689941,444.440002,523.159973
121.769997,2960.199951,216.479996,1685.51001,179.169998,3203.330078,4289.009766,78.309998
71.75,2559.629883,5443.160156,94.709999,60.68,1431.309937,1329.630005,215.25
57.399998,5578.459961,10141.75977,59.040001,56.169998,799.909973,567.849976,246.819992
103.32,4516.560059,216.069992,66.419998,47.149998,4409.140137,2193.909912,43.049999
334.149994,986.049988,194.75,646.159973,126.690002,2323.879883,137.759995,312.829987
109.059998,5078.669922,3222.189941,391.549988,174.660004,2434.169922,487.48999,107.419998
74.209999,2213.179932,234.110001,43.869999,177.529999,1203.76001,248.869995,46.329998
65.190002,2063.119873,586.299988,50.02,259.119995,4345.589844,1132.01001,116.029999
203.770004,2247.619873,1748.650024,93.479996,97.580002,1054.109985,1666.650024,180.809998
359.980011,587.529968,3301.72998,47.970001,403.440002,1814.25,123.409996,119.720001
215.660004,8286.099609,186.550003,71.339996,169.330002,1679.359985,119.309998,95.940002
60.27,1610.890015,807.700012,81.589996,95.120003,930.700012,1044.679932,27.469999
296.429993,1131.599976,448.540009,119.720001,366.130005,1895.429932,118.489998,522.339966
177.119995,2549.379883,54.529999,107.830002,79.540001,274.290009,200.080002,129.970001
54.939999,5038.899902,209.099991,66.010002,507.169983,728.570007,1571.530029,145.550003
75.440002,3617.840088,1167.679932,138.990005,885.190002,1275.51001,1137.339966,42.639999
228.779999,2170.949951,1813.429932,68.470001,74.620003,109.470001,1932.329956,237.800003
1260.75,1300.929932,823.279968,99.220001,538.330017,562.109985,454.690002,54.529999
223.449997,2500.179932,544.070007,36.900002,71.339996,1719.949951,2079.109863,109.470001
315.290009,2020.890015,258.709991,61.91,268.959991,1678.540039,101.269997,311.600006
1690.429932,1865.089966,63.549999,186.959991,70.519997,1080.76001,1082.809937,105.370003
422.709991,1287.809937,4937.629883,47.560001,255.839996,2819.97998,337.429993,87.330002
173.429993,805.649963,1543.23999,63.139999,123.409996,2699.850098,219.349991,164
682.23999,833.940002,1189.819946,43.049999,41.41,1644.51001,1862.219971,189.830002
1141.439941,2240.23999,95.120003,50.84,158.259995,2553.889893,256.660004,152.110001
90.199997,2115.189941,241.080002,188.599991,97.989998,3551.830078,832.299988,96.349998
435.829987,6132.779785,185.319992,96.349998,90.610001,7153.27002,41.41,264.859985
86.919998,90.199997,6860.529785,59.040001,309.959991,1558.819946,187.369995,93.479996
68.470001,3895.409912,225.910004,69.290001,71.339996,3532.149902,740.049988,74.209999
93.479996,1398.51001,6057.339844,184.910004,500.609985,859.359985,741.690002,228.779999
55.349998,2358.72998,1743.72998,3659.659912,79.949997,3956.5,272.23999,106.190002
436.23999,1925.77002,150.059998,189.830002,202.949997,752.349976,569.48999,104.549995
330.049988,5874.890137,2435.399902,53.709999,128.330002,478.880005,381.709991,337.839996
459.199982,1483.790039,467.399994,84.870003,129.970001,1801.540039,217.300003,266.5
81.18,1196.790039,446.48999,149.240005,326.359985,2184.889893,717.089966,403.850006
163.179993,2528.469971,693.309998,37.720001,197.209991,837.630005,1013.929993,544.890015
624.839966,3884.340088,1120.119995,150.880005,40.18,561.289978,234.110001,287.410004
107.830002,1235.329956,215.25,119.720001,107.419998,2986.030029,334.559998,202.949997
86.510002,4127.469727,867.149963,220.580002,385.809998,1146.77002,444.850006,96.349998
169.330002,829.429993,84.870003,91.839996,51.25,2771.189941,1214.829956,63.139999
82.82,1717.900024,77.080002,102.5,95.120003,856.080017,1020.080017,100.860001
236.569992,261.169983,161.949997,50.02,362.850006,619.099976,728.570007,113.57
444.029999,3391.929932,13987.96973,42.639999,375.970001,3692.869873,205.819992,91.839996
218.940002,1967.589966,284.130005,609.26001,48.380001,1991.369995,3142.23999,52.48
348.910004,909.789978,238.619995,306.269989,302.98999,3721.97998,1470.26001,322.669983
82,2262.379883,109.470001,38.540001,45.509998,996.299988,325.540009,105.370003
68.879997,3044.659912,76.260002,1702.319946,1096.75,2580.949951,867.969971,108.650002
225.910004,2806.040039,509.220001,170.559998,113.57,587.119995,1686.329956,113.979996
485.850006,5297.609863,1841.719971,85.279999,1587.929932,1113.559937,1034.02002,146.369995
38.130001,15276.59961,59.450001,75.029999,245.179993,327.179993,513.72998,495.279999
89.790001,781.869995,786.789978,69.290001,75.029999,2061.47998,772.849976,136.529999
66.830002,4691.629883,1128.319946,341.940002,154.979996,1325.939941,3387.830078,68.470001
346.450012,3019.649902,787.200012,48.790001,94.299995,703.149963,144.319992,77.080002
52.889999,485.850006,136.940002,161.539993,45.099998,2370.209961,938.899963,69.699997
400.570007,3978.22998,46.329998,501.429993,926.599976,2985.619873,1652.299927,114.799995
344.809998,2691.23999,1452.219971,47.149998,48.790001,1670.75,278.799988,282.079987
39.360001,3336.580078,844.190002,496.919983,40.59,1271.819946,959.399963,34.439999
48.790001,1458.369995,1805.22998,45.509998,91.839996,4134.029785,254.199997,67.650002
84.050003,8979.820312,4691.629883,345.220001,120.949997,10743.63965,6498.910156,984.820007
296.429993,27706.98047,332.919983,189.419998,43.869999,564.570007,2718.300049,296.019989
262.809998,4198.399902,57.399998,127.919998,315.700012,79.129997,1585.880005,497.73999
256.660004,3943.790039,302.98999,146.779999,129.149994,1361.609985,2528.469971,238.619995
92.659996,4552.22998,103.32,186.959991,64.779999,3344.369873,757.27002,68.470001
234.110001,300.940002,7260.279785,27.059999,113.979996,698.22998,1472.309937,61.91
240.259995,6031.509766,1236.559937,581.380005,161.539993,1020.899963,1879.439941,152.110001
397.699982,3976.179932,1477.22998,274.700012,205.819992,734.719971,1043.449951,86.099998
559.23999,5553.859863,1785.959961,498.149994,227.139999,1579.319946,181.220001,154.569992
198.440002,8098.72998,636.72998,51.66,338.25,970.880005,4023.330078,118.489998
116.029999,2014.73999,155.800003,82.82,189.009995,2630.969971,660.099976,139.399994
270.190002,1867.140015,150.470001,1277.969971,87.739998,2335.359863,214.839996,113.979996
28.289999,3137.72998,7938.830078,91.019997,83.229996,2091.409912,1323.069946,711.76001
121.769997,7891.679688,60.68,106.190002,141.039993,1992.189941,922.5,75.849998
25.83,1726.51001,116.029999,143.5,196.389999,1580.959961,485.850006,502.25
137.759995,1327.579956,359.980011,129.149994,248.050003,1400.150024,2583.409912,68.879997
104.959999,1331.679932,1387.030029,71.75,494.869995,2045.48999,157.850006,118.080002
386.630005,1277.150024,303.399994,227.139999,109.470001,1290.679932,837.219971,397.699982
351.779999,2164.389893,146.779999,41,355.059998,383.76001,1427.619995,116.849998
139.399994,1695.349976,125.869995,1165.219971,407.949982,3306.23999,1840.900024,286.589996
95.529999,1738.809937,10689.92969,51.66,32.799999,580.559998,1107.819946,257.070007
80.769997,1764.22998,96.760002,202.949997,40.18,3325.099854,1104.540039,42.639999
129.970001,202.130005,5385.350098,86.510002,109.059998,1563.329956,922.089966,42.23
103.729996,2450.159912,402.209991,2767.5,227.959991,897.080017,100.449997,388.269989
61.09,7008.949707,143.5,203.770004,125.049995,1986.040039,4279.580078,134.479996
101.269997,2692.469971,243.130005,59.450001,491.179993,2121.75,989.73999,76.260002
475.190002,2491.159912,811.799988,73.389999,90.199997,898.309998,984,41.41
36.079998,831.890015,636.72998,44.279999,229.599991,1442.790039,334.559998,117.260002
47.560001,2334.540039,1582.599976,2122.570068,136.119995,2228.76001,1296.829956,146.779999
78.720001,1701.910034,266.5,209.099991,323.899994,1309.540039,2357.5,312.829987
125.049995,1496.910034,148.009995,159.490005,647.390015,1834.339966,1904.449951,229.190002
504.709991,4112.709961,2330.030029,29.52,102.089996,1271,247.639999,66.010002
104.959999,1155.380005,100.449997,61.5,68.470001,349.320007,261.98999,356.290009
78.309998,1351.77002,83.229996,811.799988,168.919998,2253.77002,1081.579956,303.809998
23.369999,1239.839966,31.16,63.549999,398.929993,1908.959961,4313.609863,149.240005
91.839996,4629.310059,72.979996,32.799999,29.93,173.429993,567.029968,311.190002
319.389984,9844.099609,3867.119873,99.629997,699.049988,753.98999,7357.859863,68.059998
246.819992,8182.779785,343.98999,138.580002,245.589996,1759.719971,1412.040039,146.779999
82,1385.390015,208.279999,30.75,740.049988,1073.790039,558.01001,18.450001
439.929993,2873.689941,205.410004,43.459999,164.410004,2620.310059,1036.890015,488.309998
148.009995,3191.849854,4464.899902,3341.5,190.240005,1390.719971,11441.87012,38.540001
178.349991,1337.420044,176.709991,107.419998,47.149998,2415.310059,223.039993,67.650002
133.660004,2175.459961,134.069992,123.409996,80.769997,2499.359863,157.029999,803.190002
257.070007,298.480011,1813.839966,1035.25,143.910004,885.190002,138.990005,100.860001
50.43,2035.23999,4994.209961,79.129997,116.440002,1924.949951,2703.129883,86.919998
91.019997,3076.22998,1922.900024,242.309998,75.440002,1566.199951,161.130005,125.049995
59.040001,3847.439941,389.5,46.739998,222.220001,804.419983,557.599976,626.47998
415.329987,858.950012,102.909996,150.470001,109.879997,1748.23999,4050.800049,420.25
1669.929932,1797.030029,108.650002,302.98999,206.229996,7589.919922,1146.359985,120.949997
64.370003,990.149963,657.640015,161.130005,1016.799988,1456.72998,1049.599976,116.440002
34.849998,1849.099976,290.279999,80.360001,361.209991,3657.199951,305.859985,108.650002
1104.540039,3205.379883,8315.209961,38.130001,94.709999,292.73999,94.709999,105.779999
1828.599976,1131.189941,260.76001,116.440002,33.619999,2671.969971,1147.179932,42.23
363.26001,1935.609985,291.100006,220.580002,411.230011,3788.810059,501.019989,264.859985
90.610001,5297.609863,177.119995,70.519997,731.440002,2143.889893,337.839996,335.380005
152.110001,965.960022,1464.109985,312.829987,77.080002,1582.599976,835.98999,476.419983
182.039993,4196.759766,79.129997,118.900002,277.980011,866.73999,134.479996,64.370003
89.790001,811.390015,542.429993,106.599998,107.830002,567.849976,82,102.5
42.23,227.139999,567.440002,66.010002,667.070007,231.240005,1460.01001,75.849998
371.869995,2024.169922,85.690002,54.939999,102.5,1676.079956,375.970001,32.799999
176.709991,3076.22998,2041.390015,84.050003,275.519989,1281.25,518.650024,292.73999
75.029999,2437.859863,62.32,192.699997,89.790001,4125.009766,1367.76001,28.699999
330.049988,2657.209961,380.480011,74.209999,250.919998,2088.129883,785.969971,77.489998
285.769989,728.97998,793.349976,503.070007,46.329998,1161.530029,761.779968,66.010002
105.370003,2799.47998,285.359985,132.020004,164.819992,932.339966,2876.149902,119.720001
116.029999,3735.919922,196.800003,2579.310059,112.339996,1674.849976,198.029999,325.950012
89.379997,2219.73999,986.049988,48.790001,129.559998,3062.290039,701.919983,405.48999
242.309998,2156.600098,272.649994,53.299999,120.540001,2688.780029,1369.400024,156.619995
84.459999,2570.290039,9730.120117,155.800003,127.510002,874.940002,449.769989,479.699982
157.440002,5888.009766,91.43,87.739998,80.360001,779.409973,1367.349976,74.620003
292.73999,2764.219971,771.619995,153.75,74.620003,2413.669922,129.559998,107.830002
302.579987,1277.150024,2554.709961,61.91,93.479996,864.279968,1322.25,45.099998
95.940002,3069.669922,235.75,53.709999,120.129997,2038.929932,148.419998,105.370003
79.949997,1562.920044,633.039978,95.529999,66.010002,2956.099854,280.850006,68.470001
66.010002,564.97998,1577.679932,47.970001,162.770004,8685.030273,518.23999,162.360001
95.120003,2512.889893,483.799988,36.079998,297.25,1013.52002,714.630005,115.209999
135.709991,10109.78027,107.830002,67.650002,208.279999,952.02002,865.51001,274.700012
116.029999,3496.47998,350.139984,107.010002,323.48999,1498.140015,239.029999,284.950012
91.839996,1441.559937,503.47998,37.310001,181.630005,163.589996,211.149994,79.949997
79.949997,5330,189.419998,3241.869873,48.790001,945.049988,840.909973,161.130005
82.82,3070.080078,1925.359985,200.899994,102.089996,128.330002,256.25,32.799999
62.73,220.580002,63.959999,54.939999,88.559998,1681.410034,412.869995,400.980011
171.380005,234.110001,81.589996,714.219971,215.660004,542.429993,767.52002,54.939999
135.300003,332.51001,193.520004,517.419983,92.659996,1177.52002,2154.139893,448.130005
385.399994,2163.159912,979.080017,512.5,353.01001,2195.959961,2855.649902,639.190002
213.610001,4171.75,88.150002,53.709999,280.440002,1528.890015,324.309998,351.369995
129.559998,886.419983,234.110001,1198.429932,151.699997,423.529999,137.350006,193.929993
28.699999,9132.75,845.419983,50.43,88.970001,2639.98999,621.559998,182.039993
189.419998,510.040009,2505.100098,39.77,45.919998,5243.489746,1236.559937,45.509998
352.190002,2090.179932,926.599976,20.09,1149.22998,1203.349976,2211.129883,501.839996
73.389999,1027.869995,4430.049805,46.739998,100.860001,774.48999,3444.820068,189.419998
252.149994,935.210022,12463.17969,114.799995,132.839996,990.559998,2630.560059,257.480011
223.860001,2415.310059,715.039978,138.990005,187.369995,4907.290039,170.149994,54.939999
124.229996,4878.589844,165.639999,17.629999,86.099998,1321.429932,764.649963,308.730011
108.650002,9204.910156,143.5,173.020004,289.869995,671.98999,144.319992,106.599998
384.98999,812.210022,1209.089966,242.720001,46.739998,889.700012,895.849976,111.93
104.139999,2542,860.589966,120.129997,140.220001,2439.090088,647.390015,643.700012
219.349991,1986.859985,612.130005,26.65,40.59,796.630005,397.699982,92.25
123.82,162.360001,108.650002,42.23,137.759995,2025.400024,206.229996,66.830002
88.970001,1008.599976,776.950012,107.010002,68.879997,770.390015,296.839996,424.350006
174.25,3446.459961,36.900002,66.830002,76.669998,2462.050049,266.089996,79.949997
93.889999,5129.919922,2211.129883,212.789993,102.909996,2076.649902,890.929993,193.110001
186.959991,1982.76001,158.669998,365.309998,99.629997,1123.400024,715.859985,83.229996
315.700012,1469.849976,256.25,93.07,104.139999,2999.149902,403.029999,329.639984
770.799988,2095.51001,665.429993,63.959999,111.93,1448.119995,478.059998,151.289993
98.809998,798.679993,525.619995,183.270004,152.110001,179.580002,119.720001,104.959999
76.669998,2152.5,324.309998,72.57,189.830002,3365.689941,870.839966,792.940002
81.589996,3695.73999,1011.880005,242.309998,80.769997,1590.799927,150.059998,283.720001
67.239998,1549.799927,3742.070068,575.22998,130.789993,1931.920044,1476,360.389984
283.720001,1675.670044,220.580002,167.279999,717.909973,1216.880005,1636.309937,260.76001
126.690002,2765.859863,68.879997,73.800003,157.029999,1170.959961,3480.48999,43.869999
135.300003,5661.689941,284.950012,45.919998,40.59,1257.880005,5409.129883,701.51001
227.139999,2886.810059,337.019989,117.260002,158.259995,608.029968,858.950012,44.689999
197.619995,6589.109863,133.25,116.440002,137.759995,628.940002,1873.699951,149.649994
125.459999,1927,1290.27002,115.620003,393.190002,679.369995,1100.439941,318.980011
134.069992,1154.559937,722.830017,102.089996,69.699997,2876.969971,4600.200195,476.829987
161.949997,1371.859985,1029.920044,314.880005,121.360001,2193.5,399.339996,51.25
217.709991,8355.389648,161.539993,111.93,154.160004,147.190002,2112.320068,119.720001
210.330002,1271.819946,6739.580078,86.099998,204.589996,1400.969971,165.229996,83.639999
63.959999,132.020004,1196.380005,38.950001,56.169998,5230.779785,58.220001,330.049988
82.409996,2628.919922,560.469971,531.359985,51.25,1365.709961,1101.670044,565.390015
113.979996,291.919983,10582.09961,210.330002,91.839996,1491.170044,175.889999,339.070007
61.91,1711.339966,223.860001,2640.399902,201.720001,1168.5,211.970001,455.919983
127.510002,1084.449951,677.320007,368.179993,118.489998,462.480011,1233.280029,68.470001
537.099976,4195.529785,234.110001,455.51001,82.82,633.039978,802.779968,114.389999
